index_name,station_id,station_name,n_years,insufficient_years_for_qr,publication_warning_short_record,ols_slope,slope_0.10,ci_low_0.10,ci_high_0.10,slope_0.50,ci_low_0.50,ci_high_0.50,slope_0.90,ci_low_0.90,ci_high_0.90,Delta1,Delta2,Delta3
warm_days,40812,Masjedsoleyman,34,False,False,23.978609625668472,22.272727332414462,,,23.124999921874636,14.193681412344478,32.05631843140479,37.19999015594089,,,14.927262823526426,14.074990234066252,0.8522725894601741
warm_days,40813,Ramhormoz,34,False,False,26.339190221543188,19.999997898010946,,,21.666666481480995,11.148592782571395,32.18474018039059,42.85714105788998,,,22.857143159879037,21.190474576408988,1.6666685834700488
warm_days,40818,Abadeh,34,False,False,22.517952635599713,12.272727844160835,,,24.444444663924248,16.047814102014822,32.84107522583368,23.571428928208004,,,11.298701084047169,-0.873015735716244,12.171716819763413
warm_days,40821,Yazd,34,False,False,17.5966386554622,13.333333338372462,,,17.85714214285451,10.364635903110022,25.349648382599,16.99999992733883,,,3.6666665889663683,-0.8571422155156796,4.523808804482048
warm_days,40827,Nehbandan,34,False,False,18.389610389610404,11.666667499979969,,,20.370369219521997,11.44195917010578,29.298779268938212,23.571425166844815,,,11.904757666864846,3.2010559473228177,8.703701719542028
warm_days,40829,Zabol,34,False,False,26.783804430863277,11.578945285704693,,,30.624998796714966,21.058685567430423,40.19131202599951,32.99999964499499,,,21.421054359290302,2.3750008482800276,19.04605351101027
warm_days,40831,Abadan,34,False,False,23.185637891520265,18.235293370111886,,,22.85714448980233,12.527432187573602,33.18685679203106,35.714288717004436,,,17.47899534689255,12.857144227202106,4.621851119690444
warm_days,40832,Bandar-E- Mahshahr,34,False,False,19.15508021390376,15.185188221843351,,,18.571435766954973,11.143199519943996,25.99967201396595,32.962942027090655,,,17.777753805247304,14.391506260135682,3.3862475451116225
warm_days,40833,Omidiyeh (Aghajari),34,False,False,25.07868601986251,19.54545695342068,,,22.903225363994462,13.592448029156147,32.21400269883278,38.518517057313545,,,18.973060103892866,15.615291693319083,3.357768410573783
warm_days,40835,Dogonbadan,32,False,False,31.289036247143663,24.37499923891815,,,27.49999999999999,18.22063053786674,36.77936946213324,40.666666962963006,,,16.291667724044856,13.166666962963017,3.1250007610818393
warm_days,40836,Yasuj,33,False,False,21.96524064171123,14.705887959014749,,,24.0909088518843,14.797126956895637,33.38469074687296,31.333326823586468,,,16.62743886457172,7.242417971702167,9.385020892869552
