index_name,station_id,station_name,metric,signal,noise_sd,signal_to_noise,expected_direction,emerged,snr_threshold
warm_days,40758,Garmsar,Delta1,-1.298407339621333,8.66290092906556,0.14988135617076578,False,False,2.0
warm_days,40762,Torbat-E Heydariyeh,0.10,7.773223577729619,5.3855092634509205,1.4433590580714555,True,False,2.0
warm_days,40762,Torbat-E Heydariyeh,0.50,12.4839973202924,3.3922564656832743,3.680145486222207,True,True,2.0
warm_days,40762,Torbat-E Heydariyeh,0.90,17.753604575652634,5.172276070578144,3.4324549450563606,True,True,2.0
warm_days,40762,Torbat-E Heydariyeh,Delta1,9.980380997923016,7.011880247517693,1.4233530302312585,True,False,2.0
warm_days,40763,Kashmar,0.10,4.797051134481946,5.834148144066079,0.8222367715089707,True,False,2.0
warm_days,40763,Kashmar,0.50,10.688544027345952,3.733364070062007,2.8629792934093423,True,True,2.0
warm_days,40763,Kashmar,0.90,15.168649172058537,3.881869754423684,3.907562626173306,True,True,2.0
warm_days,40763,Kashmar,Delta1,10.371598037576586,5.6097743144498295,1.848844081099859,True,False,2.0
warm_days,40764,Ravansar,0.10,9.27571618780376,6.717554511072473,1.3808174049819315,True,False,2.0
warm_days,40764,Ravansar,0.50,14.136690126858513,5.452107590384827,2.5928853920251966,True,True,2.0
warm_days,40764,Ravansar,0.90,23.481319355740908,10.713644914768391,2.1917208888800035,True,True,2.0
warm_days,40764,Ravansar,Delta1,14.205603167937149,10.887683437509155,1.3047406502468128,True,False,2.0
warm_days,40765,Sarpol-E-Zahab,0.10,10.363996444908537,2.339963674339911,4.429127066612329,True,True,2.0
warm_days,40765,Sarpol-E-Zahab,0.50,10.692925208336158,2.419040754548354,4.420316271328209,True,True,2.0
warm_days,40765,Sarpol-E-Zahab,0.90,20.944836217438663,8.429893134907807,2.484590952963216,True,True,2.0
warm_days,40765,Sarpol-E-Zahab,Delta1,10.58083977253013,8.958609317454593,1.18108061168767,True,False,2.0
warm_days,40766,Kermanshah,0.10,5.357595915944748,4.123013133103048,1.2994370240854733,True,False,2.0
warm_days,40766,Kermanshah,0.50,3.634812080859409,6.775438637599542,0.5364688952665624,True,False,2.0
warm_days,40766,Kermanshah,0.90,4.55421485447815,10.973930948498268,0.4150030536779871,True,False,2.0
warm_days,40766,Kermanshah,Delta1,-0.8033810614665974,10.154775744350664,0.07911361921641025,False,False,2.0
warm_days,40768,Hamedan (Airport),0.10,6.44423081738335,3.874080868246709,1.6634218635450975,True,False,2.0
