index_name,station_id,station_name,ols_slope_per_c,ols_expected_direction,slope_per_c_0.10,ci_low_per_c_0.10,ci_high_per_c_0.10,expected_direction_0.10,slope_per_c_0.50,ci_low_per_c_0.50,ci_high_per_c_0.50,expected_direction_0.50,slope_per_c_0.90,ci_low_per_c_0.90,ci_high_per_c_0.90,expected_direction_0.90
warm_nights,40748,Bijar,32.004132347031145,True,35.378170594744475,,,True,37.78011803465511,24.79156719485395,50.76866887445627,True,29.986645043434844,,,True
warm_nights,40749,Zarrineh,22.4271655510611,True,18.173498547481238,,,True,25.874584359906716,14.678121983957723,37.07104673585571,True,25.705652723576843,,,True
warm_nights,40751,Tehran (Shemiran),19.21890984659096,True,21.829611657079628,,,True,17.529157132378074,9.08618590568604,25.97212835907011,True,19.544429374749747,,,True
warm_nights,40752,Karaj,23.38845063343972,True,20.121191467196482,,,True,27.500964385042934,21.127229099874867,33.874699670211,True,18.553680829842598,,,True
warm_nights,40754,Tehran (Mehrabad Airport),16.42126956949067,True,17.367739453932455,,,True,18.591620639938313,10.012032674666205,27.17120860521042,True,13.28989445089677,,,True
warm_nights,40755,Abali,20.55593133524887,True,22.21884868293199,,,True,22.069923804266367,13.765283724897579,30.374563883635155,True,19.698888891501646,,,True
warm_nights,40757,Semnan,18.814553386948198,True,19.872684700766843,,,True,18.291345988439502,8.749714584144877,27.83297739273413,True,18.233151036062495,,,True
warm_nights,40758,Garmsar,48.8492635316665,True,18.62323114357954,,,True,62.07164153170913,28.82507750905586,95.31820555436241,True,46.4641149920749,,,True
warm_nights,40762,Torbat-E Heydariyeh,18.196926096586495,True,14.885630105290167,,,True,27.11038883063867,17.20420973345226,37.01656792782508,True,21.702296754872982,,,True
warm_nights,40763,Kashmar,19.453029503370104,True,9.80203828702634,,,True,20.726178809270795,10.422495452207867,31.02986216633372,True,22.345807643747516,,,True
